File,Frame,X,Y,Z
-,635,-76.178604,-24.387283,-15.523494
-,636,-76.482574,-25.131681,-15.517217
-,637,-76.945282,-25.807524,-15.611624
-,638,-77.328911,-26.117764,-15.285974
-,639,-77.580833,-26.124575,-15.210507
-,640,-77.908646,-26.055716,-15.282159
-,641,-78.258858,-25.506437,-15.424814
-,642,-78.6633,-24.6656,-15.91454
-,643,-79.089142,-23.709272,-16.288544
-,644,-79.357071,-23.338329,-16.592125
-,645,-78.657372,-23.000717,-14.812712
-,646,-77.771408,-23.82757,-12.486021
-,647,-74.96804,-26.273455,-9.837631
-,648,-70.422318,-28.641617,-6.087563
-,649,-67.692612,-27.22319,-4.626747
-,650,-67.328537,-23.676199,-5.346936
-,651,-67.970215,-21.682669,-5.419088
-,652,-69.099083,-20.216944,-5.644063
-,653,-70.484131,-18.231524,-6.540208
-,654,-71.610275,-17.798649,-6.844864
-,655,-72.904808,-17.940742,-6.929988
-,656,-74.019897,-18.378956,-7.165605
-,657,-74.926987,-18.631212,-7.047614
-,658,-75.701569,-18.509167,-6.901665
-,659,-76.211464,-18.456135,-6.722737
-,660,-76.636223,-18.449602,-6.654601
-,661,-77.234306,-18.383879,-6.800771
-,662,-77.627068,-18.2938,-6.874142
-,663,-77.885544,-18.25667,-6.858787
-,664,-78.172104,-18.112597,-6.839782
-,665,-78.561523,-17.702047,-6.898243
-,666,-78.866638,-17.019232,-6.856071
-,667,-79.202682,-16.407574,-7.153307
-,668,-79.558647,-15.781996,-7.477221
-,669,-79.935562,-15.800391,-7.48437
-,670,-80.051369,-15.926429,-7.546686
-,671,-80.419655,-16.215965,-7.365395
-,672,-80.591957,-16.837952,-7.242659
-,673,-80.916008,-17.236656,-7.32199
-,674,-81.151062,-17.513012,-7.318914
-,675,-81.436798,-17.737823,-7.176861
-,676,-81.84021,-17.675385,-7.38913
-,677,-81.958511,-17.730267,-7.312267
-,678,-82.414436,-17.663033,-7.446442
-,679,-82.675499,-17.935791,-7.522105
-,680,-82.75351,-18.120525,-7.608054
-,681,-83.317062,-18.087814,-7.7393
-,682,-83.625046,-18.531319,-7.962173
-,683,-84.017212,-18.698776,-8.060472
-,684,-84.341705,-18.832193,-8.157081
-,685,-84.878677,-18.97772,-8.352669
-,686,-85.177216,-19.336384,-8.600096
-,687,-85.793777,-19.144873,-8.819303
-,688,-86.137886,-19.460382,-9.038463
-,689,-86.486679,-19.622507,-9.24304
-,690,-87.013374,-20.02356,-9.540722
-,691,-87.406128,-20.52911,-9.897841
-,692,-88.02771,-21.035028,-10.27099
-,693,-88.658882,-21.4191,-10.508297
-,694,-89.260468,-21.765156,-10.992702
-,695,-89.770302,-22.143763,-11.448063
-,696,-90.116287,-22.649591,-11.732435
-,697,-90.607994,-23.046593,-12.262915
-,698,-90.820969,-23.565668,-12.703389
-,699,-91.095764,-23.9694,-13.364511
-,700,-91.377327,-24.209593,-13.990356
-,701,-91.568176,-24.342472,-14.627258
-,702,-91.574165,-24.661644,-15.391755
-,703,-91.381126,-25.133022,-16.024689
-,704,-91.124992,-25.819126,-16.736702
-,705,-90.537971,-26.548664,-17.48093
-,706,-89.770508,-27.407475,-18.153748
-,707,-88.353218,-28.595448,-18.565807
-,708,-86.359077,-30.75363,-18.673281
-,709,-83.688263,-33.078804,-18.332438
-,710,-79.439995,-35.776459,-16.833069
-,711,-73.93119,-38.432453,-13.356587
-,712,-67.728813,-40.292267,-9.08702
-,713,-61.511181,-41.403088,-4.599288
-,714,-55.603283,-40.695744,-0.473611
-,715,-50.062809,-38.201954,2.66705
-,716,-45.586117,-34.614536,4.742249
-,717,-41.97131,-31.050993,5.528104
-,718,-39.680115,-27.700144,5.176715
-,719,-39.440674,-25.516563,2.543185
-,720,-42.13789,-25.210812,-1.085818
-,721,-45.669582,-25.463888,-2.816714
-,722,-49.180389,-26.733032,-2.366232
-,723,-52.262074,-28.498993,-1.10537
-,724,-55.430286,-30.353449,0.001892
-,725,-58.129925,-31.592276,-0.315115
-,726,-60.822903,-32.06636,-1.74545
-,727,-63.683136,-31.686699,-4.238238
-,728,-66.33976,-30.217993,-6.641321
-,729,-68.681305,-28.458729,-8.726735
-,730,-70.621384,-26.030392,-9.665802
-,731,-72.750938,-23.725197,-10.44871
-,732,-73.989243,-22.317743,-10.598951
-,733,-74.964561,-21.350695,-10.882475
-,734,-75.942261,-21.142147,-11.399363
-,735,-76.495911,-21.414524,-11.526726
-,736,-76.841606,-22.16571,-11.887504
-,737,-77.229317,-23.024508,-12.016904
-,738,-77.299568,-23.989498,-12.260851
-,739,-77.182739,-24.47229,-12.161165
-,740,-76.695114,-24.72891,-12.129509
-,741,-76.223694,-25.070295,-12.349388
-,742,-75.717712,-25.403946,-12.453908
-,743,-75.477036,-25.653097,-13.018385
-,744,-75.137482,-25.492975,-13.609732
-,745,-75.058311,-25.211103,-14.258272
-,746,-74.532745,-25.422911,-14.648886
-,747,-74.347427,-25.144657,-15.058441
-,748,-74.498878,-24.862938,-15.314466
-,749,-74.823647,-24.534727,-15.401608
-,750,-75.123299,-24.575815,-15.544628
-,751,-75.49424,-24.934553,-15.646512
-,752,-75.927086,-26.000023,-16.680965
-,753,-76.437943,-27.531683,-17.715324
-,754,-76.620872,-28.780529,-17.675627
-,755,-76.91021,-29.458439,-16.487499
-,756,-76.137405,-29.432652,-13.886862
-,757,-75.107521,-29.368647,-11.202231
-,758,-72.340996,-30.561108,-7.714438
-,759,-67.508881,-31.11923,-3.96198
-,760,-64.59388,-27.604429,-2.442516
-,761,-65.148224,-23.459484,-3.670647
-,762,-67.08535,-20.821495,-5.492163
-,763,-68.377586,-18.396729,-6.442996
-,764,-69.511169,-16.789989,-6.872879
-,765,-70.457413,-17.385933,-6.600842
-,766,-71.258522,-18.15871,-6.1233
-,767,-72.09494,-19.275002,-5.972945
-,768,-73.024727,-19.330067,-5.820028
-,769,-73.77935,-19.580151,-5.617913
-,770,-74.562744,-19.624056,-5.733941
-,771,-75.218208,-19.327646,-5.832568
-,772,-75.596512,-18.764927,-6.07501
-,773,-75.884743,-18.184975,-6.305764
-,774,-76.367622,-17.813305,-6.335744
-,775,-76.625122,-17.592196,-6.381264
-,776,-76.970131,-17.33836,-6.609601
-,777,-77.393456,-16.947083,-6.813087
-,778,-77.457291,-16.792973,-6.864878
-,779,-77.930168,-16.669991,-6.898923
-,780,-78.280754,-17.038919,-7.042415
-,781,-78.504646,-17.415934,-6.926991
-,782,-78.702171,-17.817625,-6.705318
-,783,-78.896286,-18.094803,-6.699954
-,784,-79.168358,-18.414392,-6.735258
-,785,-79.340912,-18.531626,-6.579217
-,786,-79.507111,-18.662731,-6.681146
-,787,-79.906326,-18.6506,-6.666206
-,788,-80.171257,-18.565489,-6.632517
-,789,-80.513771,-18.472506,-6.671821
-,790,-80.753227,-18.544029,-6.796466
-,791,-81.205925,-18.774889,-6.971916
-,792,-81.274414,-18.997286,-6.915252
-,793,-81.883461,-19.146772,-7.21787
-,794,-82.302086,-19.349165,-7.304613
-,795,-82.703903,-19.472605,-7.55679
-,796,-83.39093,-19.496035,-7.806665
-,797,-83.785187,-19.387838,-7.998328
-,798,-84.355316,-19.470459,-8.231038
-,799,-84.934258,-19.510595,-8.396728
-,800,-85.44371,-19.850561,-8.660987
-,801,-86.048828,-20.114826,-8.988116
-,802,-86.532379,-20.654861,-9.279482
-,803,-87.232338,-21.084642,-9.791444
-,804,-88.135368,-21.36771,-10.367035
-,805,-88.721069,-21.602631,-10.852806
-,806,-89.46524,-21.928089,-11.58508
-,807,-90.243454,-22.137604,-12.149157
-,808,-90.806396,-22.482723,-12.60096
-,809,-91.370232,-22.969181,-13.354295
-,810,-91.819138,-23.253374,-14.100286
-,811,-92.207817,-23.677771,-14.972832
-,812,-92.337212,-24.067064,-15.784774
-,813,-92.605858,-24.332703,-16.522743
-,814,-92.544792,-24.915024,-17.10858
-,815,-92.376907,-25.644974,-17.991081
-,816,-92.196686,-26.392155,-18.878866
-,817,-91.757278,-27.09148,-19.73559
-,818,-90.684563,-28.375612,-20.286465
-,819,-89.545685,-29.871313,-20.731617
-,820,-87.549095,-32.389301,-20.95451
-,821,-84.900795,-35.245605,-20.885176
-,822,-80.779198,-38.162457,-19.167515
-,823,-75.592491,-40.626884,-15.730894
-,824,-69.919243,-42.211048,-11.625847
-,825,-63.823425,-42.653416,-7.632798
-,826,-58.404881,-41.2575,-3.754103
-,827,-53.11459,-38.598728,-0.725938
-,828,-48.49437,-35.235428,1.589671
-,829,-44.975674,-31.599276,2.867196
-,830,-42.776142,-28.427246,3.052124
-,831,-42.675846,-26.255714,0.665745
-,832,-45.240643,-25.842262,-2.463873
-,833,-49.248058,-25.631504,-4.115349
-,834,-52.495792,-26.406132,-3.902045
-,835,-55.629681,-27.689226,-3.159332
-,836,-58.365852,-28.991739,-2.896725
-,837,-60.724407,-29.884741,-3.353914
-,838,-62.751415,-29.969191,-4.490708
-,839,-64.706635,-29.477055,-6.150162
-,840,-66.79287,-28.412338,-8.213315
-,841,-68.747971,-26.927385,-9.414481
-,842,-70.774574,-25.286264,-10.038059
-,843,-72.577492,-23.650646,-10.453575
-,844,-74.277267,-22.857538,-10.836713
-,845,-75.699913,-22.690924,-11.463076
-,846,-76.565865,-22.881294,-12.067428
-,847,-77.096558,-23.350269,-12.332054
-,848,-77.488892,-24.110743,-12.717325
-,849,-77.664207,-25.138023,-13.052614
-,850,-77.744675,-25.817053,-13.141703
-,851,-77.620209,-26.235706,-13.185921
-,852,-77.360542,-25.996611,-12.947375
-,853,-76.990311,-25.582241,-12.919516
-,854,-76.581024,-25.10408,-13.009751
-,855,-76.414925,-25.088018,-13.413152
-,856,-76.56749,-25.058405,-14.074819
-,857,-76.798218,-25.052238,-14.850883
-,858,-76.98481,-25.176079,-15.528378
-,859,-76.993179,-25.47014,-15.98068
-,860,-77.007767,-25.422855,-16.139332
-,861,-76.995514,-25.336464,-15.848047
-,862,-76.988564,-25.425098,-15.62213
-,863,-76.820328,-25.181702,-15.129766
-,864,-76.803543,-25.396214,-15.681223
-,865,-77.243896,-26.211637,-17.141438
-,866,-78.014046,-27.015255,-18.184139
-,867,-78.465645,-27.713329,-18.416615
-,868,-77.776009,-28.032507,-16.254093
-,869,-76.90094,-28.055473,-13.371649
-,870,-75.293518,-29.202959,-10.459748
-,871,-71.502098,-30.550186,-6.410083
-,872,-67.519531,-29.770391,-3.648958
-,873,-65.625015,-24.407772,-4.192051
-,874,-65.888496,-19.978027,-5.686257
-,875,-67.005913,-18.137201,-6.073224
-,876,-68.079727,-16.313534,-6.120723
-,877,-69.19368,-15.001785,-6.710709
-,878,-70.27491,-15.451476,-6.17376
-,879,-71.429901,-16.449183,-5.88324
-,880,-72.253075,-17.373314,-5.691984
-,881,-72.870956,-17.903599,-5.118759
-,882,-73.780594,-18.328547,-4.653713
-,883,-74.559799,-18.401613,-4.515011
-,884,-75.296577,-18.419703,-4.574864
-,885,-75.865112,-18.090746,-4.877353
-,886,-76.343269,-17.535057,-5.168683
-,887,-76.884521,-17.032661,-5.448147
-,888,-77.297203,-16.541733,-5.720851
-,889,-77.66819,-16.024084,-6.084864
-,890,-78.172554,-15.626576,-6.402712
-,891,-78.552666,-15.452128,-6.645072
-,892,-78.896782,-15.684143,-6.622116
-,893,-79.197769,-16.165829,-6.762173
-,894,-79.319534,-16.810066,-6.480676
-,895,-79.601967,-17.49225,-6.551369
-,896,-80.00106,-17.850847,-6.525728
-,897,-80.106209,-18.115423,-6.434527
-,898,-80.204353,-18.419168,-6.506654
-,899,-80.298103,-18.651897,-6.425978
-,900,-80.595276,-18.615925,-6.371202
-,901,-80.752777,-18.977802,-6.344052
-,902,-80.980225,-19.073385,-6.238109
-,903,-81.202782,-19.420742,-6.27498
-,904,-81.374321,-19.558191,-6.348169
-,905,-81.654419,-19.86256,-6.382095
-,906,-81.986275,-20.048418,-6.529348
-,907,-82.07003,-20.536158,-6.424078
-,908,-82.747894,-20.303118,-6.832221
-,909,-82.99334,-20.486889,-6.882655
-,910,-83.4702,-20.465069,-7.084884
-,911,-83.903694,-20.252485,-7.170329
-,912,-84.41671,-20.026289,-7.474492
-,913,-84.960701,-20.196043,-7.697903
-,914,-85.462799,-20.4792,-7.897441
-,915,-86.108673,-20.832478,-8.157788
-,916,-86.840065,-21.060366,-8.650316
-,917,-87.400375,-21.570002,-9.048828
-,918,-88.166306,-21.771004,-9.501986
-,919,-89.155891,-21.880041,-10.097417
-,920,-89.984093,-22.177574,-10.706545
-,921,-90.694122,-22.46034,-11.341262
-,922,-91.331238,-22.805313,-11.843334
-,923,-91.946526,-23.140566,-12.583851
-,924,-92.421249,-23.598444,-13.421887
-,925,-92.803452,-23.90826,-14.332597
-,926,-92.889114,-24.399895,-15.057581
-,927,-93.097221,-24.910931,-15.889175
-,928,-92.936928,-25.466337,-16.836847
-,929,-92.433365,-26.14893,-17.509741
-,930,-91.684013,-26.927559,-18.206192
-,931,-90.650589,-28.468414,-18.887543
-,932,-88.555527,-30.828459,-18.98741
-,933,-85.870537,-33.195339,-18.551504
-,934,-82.021622,-35.526009,-17.040194
-,935,-77.001549,-37.625092,-13.846601
-,936,-70.861877,-39.203529,-9.993119
-,937,-64.743591,-40.046394,-5.91537
-,938,-58.85503,-39.300354,-2.244739
-,939,-53.519993,-37.16988,1.054674
-,940,-48.828892,-34.197247,3.381095
-,941,-44.92963,-30.614016,4.547723
-,942,-41.925011,-27.58032,4.563241
-,943,-40.81543,-24.878782,3.400115
-,944,-42.918358,-24.242212,-0.263056
-,945,-46.72002,-24.243757,-2.217466
-,946,-50.550064,-25.150656,-2.414546
-,947,-54.032627,-26.673864,-1.561461
-,948,-57.19286,-28.4611,-0.888921
-,949,-59.783623,-29.728331,-1.481606
-,950,-62.279312,-30.29007,-2.715722
-,951,-64.333351,-29.782736,-4.526534
-,952,-66.405785,-28.799835,-6.829357
-,953,-68.25972,-27.154318,-8.459827
-,954,-69.853752,-25.341305,-9.285108
-,955,-71.442604,-23.511276,-9.866337
-,956,-72.805962,-22.055582,-10.039202
-,957,-74.241196,-21.489166,-10.549601
-,958,-75.058601,-21.363495,-10.6321
-,959,-75.69603,-21.894184,-11.104774
-,960,-76.211929,-22.701578,-11.541684
-,961,-76.334404,-23.74959,-11.908661
-,962,-76.548347,-24.668541,-12.049189
-,963,-76.441147,-25.309912,-12.236363
-,964,-76.137955,-25.378424,-12.491061
-,965,-75.61853,-25.288267,-12.586339
-,966,-75.231918,-25.110271,-12.560596
-,967,-75.046967,-25.152319,-12.945737
-,968,-74.857872,-25.17671,-13.594347
-,969,-74.96048,-25.1175,-14.608322
-,970,-75.126457,-25.102638,-15.448686
-,971,-75.232513,-25.16717,-16.24975
-,972,-75.261658,-25.181112,-16.612127
-,973,-75.387733,-25.180073,-17.000898
-,974,-75.61203,-25.030449,-17.041737
-,975,-75.693993,-25.32378,-17.224731
-,976,-75.835663,-26.578823,-18.226337
-,977,-76.333862,-28.638102,-19.908722
-,978,-77.099358,-30.678583,-20.763418
-,979,-77.395897,-31.694363,-20.699047
-,980,-77.314247,-31.770399,-18.47076
-,981,-76.398956,-31.281427,-15.08038
-,982,-75.495499,-31.441133,-11.397921
-,983,-72.712158,-32.484512,-6.903021
-,984,-68.42263,-32.319641,-3.309819
-,985,-66.286613,-27.501068,-3.034679
-,986,-67.14991,-21.992985,-5.572421
-,987,-68.94471,-18.82328,-7.284677
-,988,-69.500427,-17.024406,-6.780502
-,989,-70.589142,-15.919228,-7.016133
-,990,-71.63652,-16.219767,-6.796152
-,991,-72.271751,-16.854609,-6.122235
-,992,-73.284706,-18.01894,-5.757748
-,993,-73.744202,-18.452259,-5.134297
-,994,-74.516602,-18.787407,-4.723569
-,995,-75.079384,-18.440536,-4.579368
-,996,-75.888931,-17.949228,-4.940772
-,997,-76.577209,-17.314285,-5.229437
-,998,-77.072281,-16.85088,-5.543485
-,999,-77.276199,-16.416063,-5.684997
-,1000,-77.705849,-16.146194,-5.848661
-,1001,-78.120308,-15.690536,-5.952823
-,1002,-78.496231,-15.507823,-6.243078
-,1003,-79.028008,-15.083438,-6.537536
-,1004,-79.221199,-15.215999,-6.528711
-,1005,-79.517975,-15.446393,-6.581012
-,1006,-79.696083,-15.771491,-6.422446
-,1007,-79.880035,-16.265585,-6.369988
-,1008,-80.16098,-16.542791,-6.338224
-,1009,-80.298477,-16.827021,-6.306582
-,1010,-80.264938,-16.910419,-6.184332
-,1011,-80.404083,-17.081663,-6.034467
-,1012,-80.356972,-17.268806,-5.957495
-,1013,-80.773941,-17.421911,-5.968711
-,1014,-80.589294,-17.580233,-5.962956
-,1015,-80.781258,-17.95715,-5.975971
-,1016,-80.984436,-18.160967,-5.88774
-,1017,-81.245537,-18.222063,-6.063533
-,1018,-81.73999,-18.708664,-6.267004
-,1019,-82.120026,-18.699425,-6.486951
-,1020,-82.385262,-19.036865,-6.565664
-,1021,-82.887154,-19.31426,-6.915659
-,1022,-83.320023,-19.35392,-6.959708
-,1023,-83.785042,-19.200258,-7.294391
-,1024,-84.222672,-19.425533,-7.402812
-,1025,-84.886375,-19.585541,-7.604649
-,1026,-85.488441,-19.942415,-7.918425
-,1027,-86.084381,-20.40472,-8.155838
-,1028,-86.772713,-20.806126,-8.42266
-,1029,-87.626793,-21.032045,-8.780444
-,1030,-88.370605,-21.305651,-9.284171
-,1031,-89.101471,-21.468395,-9.72333
-,1032,-89.836487,-21.720654,-10.068214
-,1033,-90.549858,-22.094057,-10.757203
-,1034,-91.116287,-22.315016,-11.241812
-,1035,-91.622688,-22.602558,-11.850043
-,1036,-92.076118,-22.590796,-12.449152
-,1037,-92.427773,-22.91836,-13.260398
-,1038,-92.727615,-22.916574,-13.861633
-,1039,-92.702263,-23.089193,-14.538005
-,1040,-92.676941,-23.503876,-15.191458
-,1041,-92.433846,-23.992477,-15.91215
-,1042,-91.960983,-24.549984,-16.680477
-,1043,-91.267075,-25.226585,-17.361824
-,1044,-90.06089,-26.114399,-17.875233
-,1045,-88.505341,-27.820543,-18.403711
-,1046,-86.075401,-30.309917,-18.351055
-,1047,-83.162727,-32.458652,-17.714727
-,1048,-78.424736,-34.764706,-15.525442
-,1049,-72.729843,-37.09314,-11.628128
-,1050,-66.492134,-38.506794,-7.362289
-,1051,-60.545231,-38.706684,-3.365519
-,1052,-55.009228,-37.244549,0.266827
-,1053,-50.001926,-34.841129,2.871427
-,1054,-45.576599,-31.679117,4.880864
-,1055,-42.298115,-28.625469,5.563416
-,1056,-40.08131,-25.66692,5.275585
-,1057,-40.544395,-24.175625,2.302115
-,1058,-43.576435,-23.370569,-0.618515
-,1059,-47.494637,-23.309973,-2.096088
-,1060,-51.541676,-24.137659,-2.364524
-,1061,-55.123791,-25.719093,-1.576273
-,1062,-58.609184,-27.282574,-1.500517
-,1063,-61.573658,-28.388889,-1.988446
-,1064,-64.033905,-28.628199,-3.182543
-,1065,-66.167679,-28.176874,-4.907634
-,1066,-68.135635,-27.085302,-6.799846
-,1067,-69.705177,-25.679293,-7.88408
-,1068,-71.391655,-24.077221,-8.908686
-,1069,-73.114128,-22.549175,-9.1671
-,1070,-75.069405,-22.380342,-11.540112
-,1071,-75.946686,-21.439548,-10.693511
-,1072,-76.785324,-21.650137,-10.758585
-,1073,-77.305862,-22.374289,-10.925013
-,1074,-77.637436,-23.167868,-11.46417
-,1075,-77.753792,-24.024462,-11.792399
-,1076,-77.678352,-24.737328,-11.925727
-,1077,-77.742355,-24.920166,-12.219741
-,1078,-77.332336,-24.67107,-12.354482
-,1079,-76.996613,-24.367338,-12.502685
-,1080,-76.594032,-24.208563,-12.384994
-,1081,-76.555336,-24.281122,-13.003725
-,1082,-76.839607,-24.413937,-13.588159
-,1083,-76.78141,-24.617414,-14.442861
-,1084,-76.793831,-24.715351,-15.25338
-,1085,-76.840813,-25.006466,-15.480042
-,1086,-76.925766,-24.942884,-15.59504
-,1087,-76.763725,-24.863804,-15.399195
-,1088,-76.493896,-24.744415,-14.709377
-,1089,-76.344582,-24.768991,-14.472636
-,1090,-76.887009,-25.414246,-15.174008
-,1091,-77.593651,-26.015396,-16.215416
-,1092,-78.368538,-26.432436,-16.924728
-,1093,-78.98111,-26.725685,-16.559395
-,1094,-78.614456,-26.51639,-14.912683
-,1095,-77.767525,-27.277033,-13.25633
-,1096,-75.159752,-29.21805,-10.089587
-,1097,-70.307304,-30.614571,-6.597076
-,1098,-67.435112,-27.746428,-5.961301
-,1099,-67.129539,-23.970604,-6.583661
-,1100,-68.276573,-22.459005,-7.170987
-,1101,-68.941238,-21.067869,-6.612563
-,1102,-70.135948,-19.873846,-6.751289
-,1103,-71.138634,-19.831194,-6.823147
-,1104,-71.863861,-20.399935,-6.608728
-,1105,-72.678955,-21.054752,-6.489008
-,1106,-73.466537,-21.07386,-6.342941
-,1107,-74.128441,-20.807995,-6.325241
-,1108,-74.823853,-20.356674,-6.33396
-,1109,-75.473396,-19.855045,-6.471235
-,1110,-76.345001,-19.19746,-6.776659
-,1111,-76.977562,-18.809618,-7.062257
-,1112,-77.225113,-18.926355,-6.964829
-,1113,-77.690712,-18.734856,-7.053875
-,1114,-78.037003,-18.30291,-7.008183
-,1115,-78.375504,-17.818447,-7.26441
-,1116,-78.854668,-17.222467,-7.50771
-,1117,-79.138237,-16.723032,-7.741773
-,1118,-79.481529,-16.426676,-7.893179
-,1119,-79.734711,-16.417297,-7.973791
-,1120,-80.007515,-16.709087,-7.927933
-,1121,-80.091408,-17.041899,-7.840566
-,1122,-80.407654,-17.578247,-7.733233
-,1123,-80.574226,-17.641874,-7.802882
-,1124,-80.745361,-17.722172,-7.831747
-,1125,-80.89566,-17.737192,-7.805062
-,1126,-81.050369,-17.837481,-7.603315
-,1127,-81.096031,-17.654015,-7.710215
-,1128,-81.323097,-17.775343,-7.780956
-,1129,-81.404762,-18.074324,-7.89428
-,1130,-81.811707,-18.054907,-7.991841
-,1131,-82.299217,-18.243736,-8.077976
-,1132,-82.647369,-18.600384,-8.130922
-,1133,-83.075874,-18.882742,-8.400711
-,1134,-83.852905,-18.824692,-8.57827
-,1135,-84.221672,-19.044514,-8.858157
-,1136,-84.777672,-18.938032,-9.034266
-,1137,-85.482224,-18.599516,-9.200986
-,1138,-86.133003,-18.889603,-9.39434
-,1139,-86.710976,-19.186443,-9.513854
-,1140,-87.393661,-19.5734,-9.925925
-,1141,-88.135124,-19.926001,-10.140356
-,1142,-88.807945,-20.325022,-10.46936
-,1143,-89.46788,-20.748034,-10.899163
-,1144,-90.218803,-21.03516,-11.145204
-,1145,-90.987801,-21.306725,-11.813137
-,1146,-91.743919,-21.423613,-12.199573
-,1147,-92.335381,-21.748905,-12.733961
-,1148,-92.885498,-22.152693,-13.319589
-,1149,-93.200592,-22.600603,-13.831112
-,1150,-93.399879,-22.845739,-14.528358
-,1151,-93.555138,-23.173349,-15.328268
-,1152,-93.555153,-23.615749,-16.070454
-,1153,-93.505997,-24.151802,-16.96693
-,1154,-93.002228,-25.042591,-17.84119
-,1155,-92.220268,-26.182878,-18.779026
-,1156,-91.172752,-27.294426,-19.363754
-,1157,-89.805244,-28.837555,-19.837177
-,1158,-87.571243,-30.99781,-19.916559
-,1159,-84.658478,-33.239353,-19.5347
-,1160,-80.26693,-36.117222,-17.702772
-,1161,-74.962471,-38.954723,-14.158786
-,1162,-68.993568,-40.920952,-10.221022
-,1163,-63.234276,-41.675797,-6.198057
-,1164,-58.328629,-40.454342,-3.119336
-,1165,-53.39743,-37.940601,-0.322134
-,1166,-49.387707,-34.976303,1.63637
-,1167,-47.006634,-31.772501,1.963834
-,1168,-45.81588,-28.945847,0.971422
-,1169,-46.209442,-26.902351,-2.047067
-,1170,-48.636551,-25.530899,-5.353708
-,1171,-51.877766,-24.350166,-6.895156
-,1172,-54.848804,-24.065336,-6.920638
-,1173,-57.986816,-24.245293,-6.685678
-,1174,-60.371563,-24.625881,-6.204633
-,1175,-62.302883,-25.037205,-6.282487
-,1176,-63.652187,-25.43857,-6.39254
-,1177,-65.359901,-25.470745,-7.017011
-,1178,-66.250229,-25.702488,-7.240236
-,1179,-66.869766,-25.683266,-7.673554
-,1180,-67.967896,-25.889931,-8.002837
-,1181,-69.187943,-26.083313,-8.47438
-,1182,-70.757019,-26.3207,-9.008596
-,1183,-72.351517,-26.703066,-9.451543
